global_emp_id,gender,unified_grade,city,sub_bu,ijp_90_days,tenure,bench_ageing,marital_status,education_score,leaves,employee_status,months_since_last_promotion,payposition_2021,report_month,tenure_in_capgemini_yr,average_rating,rating_diff,pred,Retention_Probability,Termination_Probability
AlrjyYUJ2klEu5h7ACSY7Q==,Female,B1,Chennai,BPS Cloud Data Platform,0,1.182775827,0,Single,81,0,0,328.5488408,0.749491525,12,12,3,0,0,0.928332914,0.071667086
K9iXkmyiwtMy5Elfi9qYzw==,Female,B1,Pune,BPS Cloud Data Platform,0,0,0,Marr.,53,0,0,328.5488408,0.834244068,12,12,3,0,0,0.917921639,0.082078361
rktMY0nlLWuCn2E8j5p1vg==,Male,B2,Kolkata,BPS Big Data,0,1.971293045,0,Single,53,3,0,328.5488408,1.070686364,12,12,3,0,0,0.733894485,0.266105515
52l4kONaHDxzn8dcGzx3rQ==,Male,B2,Pune,BPS Cloud Data Platform,0,0,0,Marr.,81,1,0,328.5488408,0.854781818,12,12,3,0,0,0.897569184,0.102430816
UvzLFeHmilvNjvmnHhHNZg==,Female,B1,Pune,BPS Cloud Data Platform,0,0,0,Single,81,2.5,0,328.5488408,0.749491525,12,12,3,0,0,0.94318181,0.05681819
1+3MEtlTdAHYNJCKO9kVcg==,Male,A5,Chennai,BPS MDM,0,3.515472597,0,Single,53,1,0,328.5488408,0.834485106,12,12,3,0,0,0.967561332,0.032438668
ELDrLe+l1LObT1zwRVMsMg==,Female,A5,Pune,BPS MDM,0,0,0,Single,53,3,0,328.5488408,0.834485106,12,12,3,0,0,0.948593228,0.051406772
URQdMdOP5bWPGheROzSR5A==,Female,B3,Chennai,BPS Big Data,0,6.340992628,0,Marr.,53,0,0,328.5488408,1.220082759,12,12,3,0,0,0.858392746,0.141607254
+vILYFDSlMCgwb1dhYnkAA==,Male,A5,Kolkata,BPS MDM,0,0,0,Marr.,53,0.666666667,0,328.5488408,0.834485106,12,12,3,0,0,0.989959313,0.010040687
0Nks+eE5wfbkb38Xif3z1g==,Female,B1,Kolkata,BPS DS&A,0,2.989794452,0,Single,53,0.5,0,328.5488408,1.173233898,12,12,3,0,0,0.844586118,0.155413882
43SxE852+t/YrzGVkOmPhA==,Male,B1,Pune,BPS Cloud Data Platform,0,0,0,Marr.,53,0,0,328.5488408,0.749491525,12,12,3,0,0,0.97311653,0.02688347
byuvasv6oKwejXaRzSkDwA==,Female,A4,Chennai,BPS Core BI,0,0,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.990877985,0.009122015
McVFNHDBb3TT3vmpdsrX0A==,Male,B2,Gandhinagar,BPS DM,0,0,0,Single,53,0,0,328.5488408,1.013863636,12,12,3,0,0,0.953290581,0.046709419
4y5w091K+gbsSB85j+iCqA==,Male,B1,Chennai,BPS MDM,0,0,0,Single,53,0,0,328.5488408,1.003728814,12,12,3,0,0,0.908807818,0.091192182
ZX/0sSEjZvaH+dRLaXUe5Q==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.991729249,0.008270751
sexRcVXl6QrLtUHr4l7pQg==,Male,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.989229045,0.010770955
JxkYIEM0hGePmOXeKBwfkw==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.987752064,0.012247936
j5OHgpbdqpsiTZbtDbVS7g==,Female,A4,Bangalore,BPS Cloud Data Platform,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.984142302,0.015857698
TzoS+yiF29J3CUd4gXyM9g==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.987752064,0.012247936
FIDDjPq0PkdQHkXvMWk1jQ==,Male,A4,Bangalore,BPS Mkt Services & COEs,0,5.952319349,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.9783861,0.0216139
SLrLVoTDVmgzLI6ZStAB4A==,Male,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.989229045,0.010770955
ruDloV9dSRm3XziGcThMVw==,Female,A4,Bangalore,BPS Mkt Services & COEs,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.976167977,0.023832023
yTLbVsYY86j20Po/WEfVDg==,Male,A4,Bangalore,BPS Big Data,0,3.351198177,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.986915447,0.013084553
I1sQ3Ox1mpel4gObO7Rg1g==,Male,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.989229045,0.010770955
qfpICllN4LLO9OLW/s6gLg==,Male,A4,Bangalore,BPS Big Data,0,0,0,Single,53,2.5,0,328.5488408,0.927177535,12,12,3,0,0,0.992396094,0.007603906
dsJCPHtfoL6wN34bnKrcIQ==,Male,A4,Bangalore,BPS Big Data,0,0,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.99266101,0.00733899
g88DktbwWfZOmtEAjS6qNw==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.987752064,0.012247936
ymSjGrEH7kZEIqhUzI/pfw==,Male,A4,Bangalore,BPS Big Data,0,1.971293045,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.98523364,0.01476636
LB2X6OvhMwM4Uyr9qny2dw==,Male,A4,Bangalore,BPS Big Data,0,1.971293045,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.98523364,0.01476636
yVrn3RwNHHo5YlQ9l3Jhmw==,Male,A4,Bangalore,BPS Big Data,0,1.971293045,0,Single,53,3,0,328.5488408,0.927177535,12,12,3,0,0,0.982493377,0.017506623
A2BziRzoc+VX+7nzx+YqJA==,Male,A4,Bangalore,BPS Big Data,0,0,0,Single,81,0.833333333,0,328.5488408,0.927177535,12,12,3,0,0,0.991513958,0.008486042
WdbnTb6gqn61d0QDme37+Q==,Female,A4,Bangalore,BPS Big Data,0,1.971293045,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.980774345,0.019225655
wy1EJLKDiAKfkGKrBY275w==,Female,A4,Bangalore,BPS Cloud Data Platform,0,1.051356291,0,Single,53,2,0,328.5488408,0.927177535,12,12,3,0,0,0.966662014,0.033337986
xn3Z1gvgYwBPCUGxZU/oYw==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.987752064,0.012247936
olNzccG2SLNgO0Iv6bDzJQ==,Female,B1,Chennai,BPS Oracle,0,0,0,Single,53,0.75,0,328.5488408,0.749491525,12,12,3,0,0,0.945769648,0.054230352
QtI/HGZZ3U5pzWe9QCXaAw==,Male,B2,Bangalore,BPS DM,0,2.431261422,0,Single,53,0,0,328.5488408,0.900231818,12,12,3,0,0,0.904790085,0.095209915
/PCwhFw6i2GNaUMI3TQ2pA==,Male,D3,Bangalore,BPS Mgmt and others,0,0,0,Marr.,53,4,0,328.5488408,1.214710425,12,12,3,0,0,0.984227659,0.015772341
ryyZ/yiSRwzzkvnoT2+Y1A==,Male,C2,Pune,BPS Oracle,0,8.279430789,0,Marr.,81,4.5,0,328.5488408,0.936818182,12,12,3,0,0,0.961391437,0.038608563
MIfLuFbEoyR/0Z0ntcXa7A==,Male,B2,Pune,BPS DS&A,0,4.632538656,0,Marr.,81,0,0,328.5488408,0.957054545,12,12,3,0,0,0.951323048,0.048676952
TEGBxxtX9X8xFw7fJ8Dxfw==,Female,A4,Bangalore,BPS Mkt Services & COEs,0,5.366845315,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.97477819,0.02522181
9fHoS5YFywrApqlPEZ+Lzg==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.991729249,0.008270751
RqqGoxk84LIY0Vu+jBrGIw==,Male,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.989229045,0.010770955
/CM/j6YlhfENXImrww5XnA==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.987752064,0.012247936
Kq5A/Ea8cCnI8/sWRzMf8w==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,9,0,328.5488408,0.927177535,12,12,3,0,0,0.97846796,0.02153204
S9uAp/cbGVlOOQtrgLJpnA==,Male,B3,Chennai,BPS Cloud Data Platform,0,6.965235426,0,Marr.,81,0.5,0,328.5488408,0.683678161,12,12,3,0,0,0.95953072,0.04046928
Klf3ISzo4OmOhQKpJQhXtw==,Male,C2,Bangalore,BPS Data Validation,0,0,0,Marr.,53,1,0,328.5488408,0.925077273,12,12,3,0,0,0.995422889,0.004577111
w8AC9RaMvtu9/R9bY7fUHQ==,Male,B2,Kolkata,BPS Oracle,0,0,0,Marr.,53,1.75,0,328.5488408,0.979772727,12,12,3,0,0,0.954444706,0.045555294
hwNDJYABYIQHes494umaiQ==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.987752064,0.012247936
5NMuQD8mQ9XAGgxrBlUQVw==,Male,A4,Bangalore,BPS Cloud Data Platform,0,0.975790057,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.986126036,0.013873964
sYTKvHbnZupdBKnPN3o91A==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.987752064,0.012247936
7S7A6E8O3bkk/RfshMULpg==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.987752064,0.012247936
P8BLsFnTJfAOnw1T8X1+rw==,Male,A4,Bangalore,BPS Big Data,0,1.971293045,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.98523364,0.01476636
LUq5UZVbbyLfQVHSGTNViw==,Female,A4,Bangalore,BPS Cloud Data Platform,0,2.135567465,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.980942474,0.019057526
GYVQySA9UAjwwpbpPQxl3A==,Female,A4,Bangalore,BPS Cloud Data Platform,0,1.051356291,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.98252255,0.01747745
n5Zb6CjZ5GNdAEe/1vCP+Q==,Female,B2,Kolkata,BPS Cloud Data Platform,0,0,0,Single,81,2,0,328.5488408,0.957054545,12,12,3,0,0,0.941466152,0.058533848
iuU30F0muM1Ge+J0Rqmv/g==,Female,B2,Chennai,BPS Core BI,0,4.172570279,0,Single,53,1,0,328.5488408,0.900231818,12,12,3,0,0,0.790186692,0.209813308
x/oZ/NDJQI47IHQqkH/VLQ==,Male,B3,Kolkata,BPS Oracle,0,0,0,Single,81,1,0,328.5488408,1.131954023,12,12,3,0,0,0.878898378,0.121101622
I50vV5dBDNq9Cis1BOk7Dg==,Male,A4,Bangalore,BPS Mkt Services & COEs,0,5.952319349,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.977898422,0.022101578
aKTQeDhgR7RGGvXhgDUC6A==,Male,A4,Chennai,BPS Mkt Services & COEs,0,5.952319349,0,Single,53,0.75,0,328.5488408,0.927177535,12,12,3,0,0,0.978369665,0.021630335
3CvONI/DgieT8LXY2dFpeg==,Male,B3,Kolkata,BPS Cloud Data Platform,0,0,0,Single,53,0.6,0,328.5488408,1.066822989,12,12,3,0,0,0.912863806,0.087136194
Ko/BageRhhV5qpEbCWxqVg==,Female,A4,Bangalore,BPS Cloud Data Platform,0,0,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.975408142,0.024591858
lpAApNnR0L/sllYs91c9+w==,Male,B3,Pune,BPS Cloud Data Platform,0,3.811166554,0,Marr.,53,0,0,328.5488408,1.181765517,12,12,3,0,0,0.860814364,0.139185636
aVBgSwjROsFufM+wbKGQTA==,Female,B2,Chennai,BPS Oracle,0,0,0,Single,53,1.5,0,328.5488408,1.184318182,12,12,3,0,0,0.937193165,0.062806835
dMnMqxWaKTJwkAAITlPylQ==,Male,A4,Pune,BPS Big Data,0,0,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.990314096,0.009685904
Xx8dfB8tHZAUmWFwNfHyOQ==,Female,A4,Chennai,BPS Oracle,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.985077684,0.014922316
4Q15xO2r/Z0uonkd/y7aRA==,Female,A4,Chennai,BPS Oracle,0,0,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.985587991,0.014412009
ggeUohGb6R7nYjtLDHkpJw==,Male,A4,Chennai,BPS Oracle,0,0,0,Single,53,4.5,0,328.5488408,0.927177535,12,12,3,0,0,0.959266742,0.040733258
BBMkAXeGgOLJYK3ueMzxyw==,Male,A4,Chennai,BPS Oracle,0,0,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.987717904,0.012282096
uxFWZtpmQq+JVACQLHFmmQ==,Female,A4,Chennai,BPS Oracle,0,0,0,Single,53,3,0,328.5488408,0.927177535,12,12,3,0,0,0.974071213,0.025928787
/j5JegqpvD/ZaFmaJfsBDQ==,Male,A4,Chennai,BPS Oracle,0,0,0,Single,53,7,0,328.5488408,0.927177535,12,12,3,0,0,0.925269773,0.074730227
tLaIUWFWYv3xVW7TR/pPLw==,Female,A4,Chennai,BPS Mkt Services & COEs,0,5.952319349,0,Single,53,0.666666667,0,328.5488408,0.927177535,12,12,3,0,0,0.97458081,0.02541919
PpdPEiY8FOdqC81l6EaJTA==,Female,B2,Bangalore,BPS Core BI,0,0,0,Single,53,0,0,328.5488408,1.241140909,12,12,3,0,0,0.958454536,0.041545464
wKPDTzqYW35GnOsCWsV5VQ==,Female,B1,Pune,BPS Mkt Services & COEs,0,0,0,Single,53,1,0,328.5488408,1.427471186,12,12,3,0,0,0.967009826,0.032990174
4qiiyeI0n17CG/9wLBfNJA==,Female,B1,Kolkata,BPS Big Data,0,0,0,Marr.,53,1,0,328.5488408,1.088481356,12,12,3,0,0,0.928975937,0.071024063
FQMHFFeclppXKd17mMkekA==,Male,A4,Bangalore,BPS Mkt Services & COEs,0,0,0,Single,53,2.666666667,0,328.5488408,0.927177535,12,12,3,0,0,0.990909603,0.009090397
rb5YoIr97e20DQ3pZvHGCA==,Female,A4,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.987752064,0.012247936
/SK+xr2qnlem0wX92S9zJQ==,Male,A4,Bangalore,BPS Cloud Data Platform,0,1.051356291,0,Single,53,2,0,328.5488408,0.927177535,12,12,3,0,0,0.973589214,0.026410786
RbM3CUP2HlgNrD0ymYsP9Q==,Male,D1,Chennai,BPS Data Validation,0,4.961087497,0,Marr.,53,1,0,328.5488408,0.797601231,12,12,3,0,0,0.993711222,0.006288778
CrN+LTDaBi+3KnBCAv5o2A==,Female,B2,Chennai,BPS DM,0,0,0,Single,53,1.6,0,328.5488408,0.809318182,12,12,3,0,0,0.887362789,0.112637211
uUCuaRejpfVGoYNqcfon+w==,Male,B3,Chennai,BPS Big Data,0,1.971293045,0,Marr.,81,0,0,328.5488408,1.10514023,12,12,3,0,0,0.909296293,0.090703707
7ch6c8oMeb8/arwp4crh4A==,Male,C1,Mumbai,BPS MDM,0,5.749604715,0,Marr.,53,2,0,328.5488408,1.151722581,12,12,3,0,0,0.95231538,0.04768462
T3URuKxY71zlnnWdRCdOwg==,Female,B2,Mumbai,BPS MDM,0,0,0,Single,53,0,0,328.5488408,1.354772727,12,12,3,0,0,0.950314303,0.049685697
6xdB08oT+LXJcxF+bveTng==,Male,B2,Chennai,BPS MDM,0,5.881024251,0,Single,53,1.666666667,0,328.5488408,1.695681818,12,12,3,0,0,0.938284783,0.061715217
tSR69AK9bfx3ivDtAHKs+w==,Female,B1,Chennai,BPS Oracle,0,0,0,Single,81,0,0,328.5488408,1.003728814,12,12,3,0,0,0.882310149,0.117689851
1yl6PYWs14dZvjODWS43mQ==,Male,B2,Kolkata,BPS Core BI,0,0,0,Marr.,53,0.25,0,328.5488408,0.8775,12,12,3,0,0,0.968999911,0.031000089
kwBBmCqdIqlQtPsPOkwc1A==,Female,B2,Kolkata,BPS DS&A,0,0,0,Single,53,1,0,328.5488408,0.843409091,12,12,3,0,0,0.880971064,0.119028936
X2xzXtoZ/zyp0oHozuR/3w==,Female,B2,Kolkata,BPS DM,0,0,0,Marr.,53,0,0,328.5488408,1.127509091,12,12,3,0,0,0.889255712,0.110744288
ZVNrvK7Vf4IhC+5pLLQA7w==,Female,B2,Chennai,BPS Big Data,0,0,0,Marr.,81,0.285714286,0,328.5488408,0.843409091,12,12,3,0,0,0.961016176,0.038983824
SSzD5l5mn3fChUNTD+n1Wg==,Male,C1,Gandhinagar,BPS Cloud Data Platform,0,0,0,Marr.,53,0.5,0,328.5488408,0.856025806,12,12,3,0,0,0.973182816,0.026817184
RyMER1CDcNPn1YXgZ2LTNA==,Male,C1,Kolkata,BPS Oracle,0,0,0,Marr.,53,0,0,328.5488408,1.232367742,12,12,3,0,0,0.841744542,0.158255458
drKWt8kAuD9aI1QudzeZGQ==,Female,B3,Pune,BPS Cloud Data Platform,0,0,0,Single,53,1,0,328.5488408,1.373333333,12,12,3,0,0,0.935539086,0.064460914
v2Np/rnzeR/8HmcEiYu/xg==,Female,A5,Chennai,BPS Big Data,0,3.351198177,0,Single,53,2,0,328.5488408,0.834485106,12,12,3,0,0,0.960169051,0.039830949
gM6a3tIkxz8M7x7FWE9RBA==,Female,B1,Gandhinagar,BPS Cloud Data Platform,0,0,0,Marr.,53,2,0,328.5488408,0.969844068,12,12,3,0,0,0.924651656,0.075348344
vgVghm3P99Uu7zVogH4drg==,Female,B2,Kolkata,BPS MDM,0,3.975440974,0,Marr.,53,1.375,0,328.5488408,1.127509091,12,12,3,0,0,0.836484165,0.163515835
bLuETzJJ8lx6294/ABzlFw==,Female,B3,Kolkata,BPS Core BI,0,0,0,Marr.,81,0.875,0,328.5488408,1.066822989,12,12,3,0,0,0.947204406,0.052795594
+eFxhUyGiNt8mSNVqXUWiw==,Female,B2,Chennai,BPS Oracle,0,2.825520031,0,Marr.,81,0.888888889,0,328.5488408,1.082045455,12,12,3,0,0,0.914436642,0.085563358
AdvBGDmVbBaZwj/hKAp6Og==,Male,A5,Chennai,BPS Oracle,0,4.041150742,0,Single,53,1,0,328.5488408,0.728093617,12,12,3,0,0,0.989713608,0.010286392
FnqxLYAiGWq8dbtI77vbsQ==,Male,B3,Chennai,BPS Mkt Services & COEs,0,3.482617713,0,Not Available,53,0,0,0,0.927177535,12,12,3,0,0,0.998873028,0.001126972
Ujg+0MFTUJresUq+efbh9g==,Female,A5,Kolkata,BPS Big Data,0,0,0,Single,53,1,0,328.5488408,0.834485106,12,12,3,0,0,0.970868583,0.029131417
cfDTEV90d53Sv1TUc7IE+w==,Male,C1,Chennai,BPS Oracle,0,0,0,Marr.,53,1.5,0,328.5488408,0.963548387,12,12,3,0,0,0.958003168,0.041996832
F27dRT3ebPclkhtc7RJRHA==,Male,A5,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.834485106,12,12,3,0,0,0.983044487,0.016955513
HFBvCQIupu54zPj1oxVd6w==,Female,A5,Chennai,BPS ECM,0,0,0,Single,53,0,0,328.5488408,1.26,12,12,3,0,0,0.971355764,0.028644236
Ggnm/zgYNTPbgNJ5U7xosA==,Female,B1,Bangalore,BPS Cloud Data Platform,0,0,0,Single,53,1.5,0,328.5488408,0.91899661,12,12,3,0,0,0.921681511,0.078318489
KgY9vysQ3yvRrPwv9D1uqA==,Male,B2,Kolkata,BPS Cloud Data Platform,0,7.030945194,0,Marr.,53,1,0,328.5488408,0.957054545,12,12,3,0,0,0.911079661,0.088920339
hM+iyphtmXKfIrJN1dPXaQ==,Female,B2,Chennai,BPS Cloud Data Platform,0,0,0,Marr.,53,2,0,328.5488408,0.900231818,12,12,3,0,0,0.894702648,0.105297352
3JSP25iXP7wfuNyj1+6vQg==,Male,B1,Kolkata,BPS Cloud Data Platform,0,0,0,Marr.,53,0,0,328.5488408,0.800338983,12,12,3,0,0,0.959969979,0.040030021
klbH4wF+3MrxiYqq7ELYMQ==,Male,B1,Chennai,BPS Cloud Data Platform,0,4.66539354,0,Marr.,81,0,0,328.5488408,0.664759322,12,12,3,0,0,0.972641121,0.027358879
/agYTQDE4ufq2xkRo5hwtg==,Male,B2,Kolkata,BPS Cloud Data Platform,0,7.030945194,0,Single,53,3.428571429,0,328.5488408,0.843409091,12,12,3,0,0,0.907159317,0.092840683
RzsGS6/vOf4Y5SDlyFrh2w==,Male,B1,Kolkata,BPS Core BI,0,0,0,Marr.,53,5,0,328.5488408,1.003728814,12,12,3,0,0,0.949995174,0.050004826
tuDF7uxGqYOa1VhVpabaCQ==,Female,B1,Kolkata,BPS Core BI,0,0,0,Marr.,53,4,0,328.5488408,1.003728814,12,12,3,0,0,0.952252105,0.047747895
xIX4cLCjgISCuORYVBswnw==,Male,B2,Kolkata,BPS Core BI,0,3.975440974,0,Single,53,1,0,328.5488408,0.763868182,12,12,3,0,0,0.807869121,0.192130879
EGCeogxUpTo41JbyxX2zCw==,Male,B1,Chennai,BPS Cloud Data Platform,0,0.985646523,0,Marr.,81,2,0,328.5488408,0.664759322,12,12,3,0,0,0.971924305,0.028075695
Sa3uo5N17meuUC8lGzM+Pg==,Male,B2,Chennai,BPS Core BI,0,5.618185178,0,Single,53,0,0,328.5488408,0.900231818,12,12,3,0,0,0.880223608,0.119776392
CHODa38H99fTjmvhOlB/Ng==,Female,B3,Bangalore,BPS Core BI,0,3.975440974,0,Marr.,53,4,0,328.5488408,1.220082759,12,12,3,0,0,0.928865504,0.071134496
dR/ORgFidXUpaew3nmgMIw==,Male,C1,Hyderabad,BPS Core BI,0,0,0,Marr.,81,1,0,328.5488408,0.909787097,12,12,3,0,0,0.97821041,0.02178959
DaesMLSPbXgt3K4+cm2Zbg==,Female,B2,Kolkata,BPS MDM,0,3.482617713,0,Marr.,81,0,0,328.5488408,1.070686364,12,12,3,0,0,0.882164149,0.117835851
Zm9TDOxn/GTsJX5l9TRjAQ==,Female,A5,Pune,BPS MDM,0,0,0,Single,53,0,0,328.5488408,0.834485106,12,12,3,0,0,0.970022259,0.029977741
XqcRb7Bqk15SJwkoGb3rxw==,Male,B1,Chennai,BPS MDM,0,3.121213988,0,Single,53,1,0,328.5488408,0.800338983,12,12,3,0,0,0.875004529,0.124995471
4RfmAs/bV6ErD6WTqXNR1A==,Male,B1,Kolkata,BPS MDM,0,3.975440974,0,Single,53,1,0,328.5488408,0.893572881,12,12,3,0,0,0.800441389,0.199558611
X7u/11DIunjZQ6T/zwQwqg==,Female,B2,Chennai,BPS MDM,0,4.66539354,0,Single,53,1,0,328.5488408,0.7866,12,12,3,0,0,0.877646624,0.122353376
1zDvpallcbxIFDI+MBGPzA==,Female,A5,Chennai,BPS Big Data,0,0,0,Single,53,1,0,328.5488408,1.430221277,12,12,3,0,0,0.98024069,0.01975931
PAUJQBb5om10HwYc7xyLvw==,Male,A5,Chennai,BPS Big Data,0,0,0,Single,53,1,0,328.5488408,1.430221277,12,12,3,0,0,0.972869973,0.027130027
IXfcS95FkGWR8oR7Qw1iWg==,Female,A5,Pune,BPS Oracle,0,0,0,Single,53,1.6,0,328.5488408,0.621702128,12,12,3,0,0,0.977500626,0.022499374
4RWHlaPRu6QguUfylPMn5Q==,Female,A5,Chennai,BPS Big Data,0,0,0,Single,53,3,0,328.5488408,1.430221277,12,12,3,0,0,0.976452948,0.023547052
dqJoCFtLcgH0ARMTMypS/A==,Female,A5,Chennai,BPS Big Data,0,1.971293045,0,Single,53,3,0,328.5488408,1.430221277,12,12,3,0,0,0.978664812,0.021335188
hzvEgljlDEyISlCUjnXHDA==,Female,A5,Chennai,BPS Big Data,0,1.971293045,0,Single,53,1,0,328.5488408,1.430221277,12,12,3,0,0,0.973565495,0.026434505
/p7ExSoq5yojrMWmUWngGw==,Male,A5,Chennai,BPS Cloud Data Platform,0,0,0,Single,53,0.5,0,328.5488408,0.834485106,12,12,3,0,0,0.982268839,0.017731161
oSsmWhuTSWBqjzwKv+Bmxw==,Female,A5,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.834485106,12,12,3,0,0,0.972069881,0.027930119
sia1LSFr8ifvj4OIgX64Sw==,Male,A5,Chennai,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.834485106,12,12,3,0,0,0.982595734,0.017404266
eTHwMx+/4iNVtTvk6LkRBg==,Male,A5,Chennai,BPS Cloud Data Platform,0,0,0,Single,53,1.5,0,328.5488408,0.834485106,12,12,3,0,0,0.944745886,0.055254114
yOI19roI88MphpoAOA7BUw==,Female,B2,Kolkata,BPS Oracle,0,3.77831167,0,Single,53,2.5,0,328.5488408,1.184318182,12,12,3,0,0,0.822632556,0.177367444
kX7c+HYE7kERBujFwyOluQ==,Female,A5,Chennai,BPS Big Data,0,0,0,Single,53,1,0,328.5488408,1.430221277,12,12,3,0,0,0.98024069,0.01975931
pFo6j5AxDN+ojnWfeeqFMQ==,Female,B1,Bangalore,BPS Cloud Data Platform,0,0,0,Marr.,53,1,0,328.5488408,0.834244068,12,12,3,0,0,0.928104717,0.071895283
nbi3edk3uGhxq/6yq259ig==,Male,A5,Kolkata,BPS Oracle,0,0,0,Marr.,53,3.75,0,328.5488408,0.728093617,12,12,3,0,0,0.975261464,0.024738536
yitHY8hO4czsAECJ34Bd+w==,Male,A5,Kolkata,BPS Oracle,0,4.599683772,0,Marr.,81,0,0,328.5488408,0.728093617,12,12,3,0,0,0.98830652,0.01169348
ifuzsqq0UVtufl6wlJ0Pcg==,Male,A5,Bangalore,BPS Cloud Data Platform,0,0,0,Single,53,0,0,328.5488408,1.430221277,12,12,3,0,0,0.963788235,0.036211765
DTCZNqIVdLfvdUFQH50Eyw==,Female,A5,Bangalore,BPS Cloud Data Platform,0,0,0,Single,53,4,0,328.5488408,1.430221277,12,12,3,0,0,0.908932959,0.091067041
T3PJ2wz1lB1khZ/1Pk0Ecg==,Male,A5,Bangalore,BPS Cloud Data Platform,0,6.176718208,0,Single,53,1,0,328.5488408,1.430221277,12,12,3,0,0,0.932496055,0.067503945
07tso49QKxFqXzT/EsoRdA==,Male,A5,Bangalore,BPS Cloud Data Platform,0,0,0,Single,53,0,0,328.5488408,1.430221277,12,12,3,0,0,0.963788235,0.036211765
8doZfVAsVzs6IAGmDPFagw==,Male,A5,Bangalore,BPS Cloud Data Platform,0,6.176718208,0,Single,53,2,0,328.5488408,1.430221277,12,12,3,0,0,0.938817994,0.061182006
xnOYMOoorZNw9B86I69L8Q==,Male,A5,Bangalore,BPS Cloud Data Platform,0,0,0,Single,53,0,0,328.5488408,1.430221277,12,12,3,0,0,0.963788235,0.036211765
hMdYio0KFZdWeqoiN7uglQ==,Female,A5,Bangalore,BPS Cloud Data Platform,0,6.176718208,0,Single,53,1,0,328.5488408,1.430221277,12,12,3,0,0,0.931914475,0.068085525
f03Z06dYAAMmHoZ/KPJTbA==,Male,A5,Bangalore,BPS Cloud Data Platform,0,3.351198177,0,Single,53,0,0,328.5488408,1.430221277,12,12,3,0,0,0.972129212,0.027870788
2iNsEqcWBkcdF2nbV/8LqA==,Female,B2,Chennai,BPS Core BI,0,0,0,Single,53,0,0,328.5488408,1.212736364,12,12,3,0,0,0.916692236,0.083307764
